label,x,y,id,attributes,color,size,artist
5czcqWtwZb5btfWWvWTmgZ,994.515625,79.92384338378906,5czcqWtwZb5btfWWvWTmgZ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Floozies
3lDpdwM8KILepMHqBWUhIA,168.40489196777344,-743.0597534179688,3lDpdwM8KILepMHqBWUhIA,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Struts
23EA28263XvtIrXuySX6oI,-212.08074951171875,283.8321533203125,23EA28263XvtIrXuySX6oI,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Francis and the Lights
0vqJkZ0RpLZixt3lTmD8vP,-669.7504272460938,308.6976013183594,0vqJkZ0RpLZixt3lTmD8vP,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Whethan
0yb46jwm7gqbZXVXZQ8Z1e,-537.7518310546875,-222.39373779296875,0yb46jwm7gqbZXVXZQ8Z1e,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Bishop Briggs
0RpddSzUHfncUWNJXKOsjy,195.4983673095703,-226.9823760986328,0RpddSzUHfncUWNJXKOsjy,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Neon Trees
4WoKI3ZPs544x2glFOJRyg,1787.967529296875,40.22977828979492,4WoKI3ZPs544x2glFOJRyg,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Moon Hooch
2O2dI9lY9PnWtAa4OlrgMi,-1712.0987548828125,682.3347778320312,2O2dI9lY9PnWtAa4OlrgMi,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Pell
50lhyY7UVI9NyVHl79rVgk,310.7811279296875,1145.3126220703125,50lhyY7UVI9NyVHl79rVgk,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Baio
1Xyo4u8uXC1ZmMpatF05PJ,-2741.295166015625,705.0487060546875,1Xyo4u8uXC1ZmMpatF05PJ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Weeknd
3XXrhkZKSGd3CUJQFnx5tQ,493.7428894042969,2021.1854248046875,3XXrhkZKSGd3CUJQFnx5tQ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sublime With Rome
73sIBHcqh3Z3NyqHKZ7FOL,-2603.274658203125,858.6953735351562,73sIBHcqh3Z3NyqHKZ7FOL,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Childish Gambino
60Jys4EElM1SuCQbZ63XRm,516.0584716796875,-1064.062744140625,60Jys4EElM1SuCQbZ63XRm,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,SomeKindaWonderful
6TVVIyd0fsRDGg6WzHKyTP,-1102.1409912109375,929.2876586914062,6TVVIyd0fsRDGg6WzHKyTP,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Durand Jones & The Indications
7BSxJ94R4yVoBLeU8DHNtt,111.23069763183594,67.63995361328125,7BSxJ94R4yVoBLeU8DHNtt,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,American Royalty
2rKoD8HgdamRQpAtp4N4BA,781.6980590820312,-287.6443176269531,2rKoD8HgdamRQpAtp4N4BA,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Limousines
38zTZcuN7nFvVJ6auhc6V3,120.5483169555664,1329.6116943359375,38zTZcuN7nFvVJ6auhc6V3,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Deerhunter
0OCgRH2JnfJo0nNDJzEG0Q,-188.03421020507812,-1713.7740478515625,0OCgRH2JnfJo0nNDJzEG0Q,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Mike Mains & The Branches
2Jv5eshHtLycR6R8KQCdc4,206.5088348388672,1090.46533203125,2Jv5eshHtLycR6R8KQCdc4,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Grizzly Bear
4vdt8TD56jjQfmxFCmhubX,438.1139831542969,2056.9052734375,4vdt8TD56jjQfmxFCmhubX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,OMC
2uYWxilOVlUdk4oV9DvwqK,-1240.424072265625,89.45999145507812,2uYWxilOVlUdk4oV9DvwqK,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Mitski
6Lll1MPPak4m4vZKuJB264,-201.22242736816406,1830.7064208984375,6Lll1MPPak4m4vZKuJB264,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,BRONCHO
3yDIp0kaq9EFKe07X1X2rz,-363.44512939453125,1698.764892578125,3yDIp0kaq9EFKe07X1X2rz,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Nile Rodgers
2awB7Ol181cocZcLLNBBAh,-319.2052917480469,954.494873046875,2awB7Ol181cocZcLLNBBAh,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Fazerdaze
5K4W6rqBFWDnAN6FQUkS6x,-2772.827392578125,974.9121704101562,5K4W6rqBFWDnAN6FQUkS6x,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kanye West
12WtG7WJAAMeVzyJ4LYVDk,-972.2357177734375,1585.88671875,12WtG7WJAAMeVzyJ4LYVDk,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Loon Lake
36BjLtXEXIifbRrfc1Rtqa,-681.6926879882812,-314.4408874511719,36BjLtXEXIifbRrfc1Rtqa,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Yuno
3JhNCzhSMTxs9WLGJJxWOY,-526.9878540039062,849.220947265625,3JhNCzhSMTxs9WLGJJxWOY,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Macklemore
4pzAvicKWenQtv9zIQim47,317.7048034667969,-159.96148681640625,4pzAvicKWenQtv9zIQim47,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Rock Mafia
77SW9BnxLY8rJ0RciFqkHh,-1281.7933349609375,-343.31195068359375,77SW9BnxLY8rJ0RciFqkHh,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Neighbourhood
6dgwEwnK0YtDfS9XhRwBTG,509.80694580078125,673.5596923828125,6dgwEwnK0YtDfS9XhRwBTG,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Broken Bells
1Bl6wpkWCQ4KVgnASpvzzA,-2446.8173828125,504.9265441894531,1Bl6wpkWCQ4KVgnASpvzzA,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,BROCKHAMPTON
0ZxZlO7oWCSYMXhehpyMvE,-315.7906188964844,-976.1254272460938,0ZxZlO7oWCSYMXhehpyMvE,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,COIN
6fLrPFLWLSCrp7gcTZXcKb,24.20738410949707,885.8724365234375,6fLrPFLWLSCrp7gcTZXcKb,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Twin Shadow
7bVJIMenC0rlgot8O60qpF,-2507.920166015625,-1113.6265869140625,7bVJIMenC0rlgot8O60qpF,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Park Bird
2sil8z5kiy4r76CRTXxBCA,90.82840728759766,1907.3927001953125,2sil8z5kiy4r76CRTXxBCA,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Goo Goo Dolls
4hz8tIajF2INpgM0qzPJz2,-398.5772705078125,-415.15576171875,4hz8tIajF2INpgM0qzPJz2,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Rainbow Kitten Surprise
5RNwd3Bm5pgaERdZcBr7om,1044.042724609375,147.3324737548828,5RNwd3Bm5pgaERdZcBr7om,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Locksley
5yV1qdnmxyIYiSFB02wpDj,648.8931884765625,734.531982421875,5yV1qdnmxyIYiSFB02wpDj,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Postal Service
0W8xe7IqAPlnBRMUpWOUuJ,-57.45947265625,-271.2574768066406,0W8xe7IqAPlnBRMUpWOUuJ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Meg Myers
5FE0B5zV9y7T5OzkiDkBG8,-60.357906341552734,-17.42384147644043,5FE0B5zV9y7T5OzkiDkBG8,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Argonaut & Wasp
0AWhixY9hX7LEPyPMjh4O0,-3589.130126953125,1556.3282470703125,0AWhixY9hX7LEPyPMjh4O0,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Grandmaster Melle Mel
2bqcjvd6ETkqubaQnx3OtS,1221.2501220703125,-267.6183776855469,2bqcjvd6ETkqubaQnx3OtS,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Joe Hertler & The Rainbow Seekers
7ia4FaCVsbXvhVwagCJk7l,-302.96075439453125,1963.35302734375,7ia4FaCVsbXvhVwagCJk7l,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Orwells
6P5NO5hzJbuOqSdyPB7SJM,-1231.05859375,-277.24652099609375,6P5NO5hzJbuOqSdyPB7SJM,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Ashe
7cfhZmKaLWzNLwHDxzugUH,781.072998046875,945.9710693359375,7cfhZmKaLWzNLwHDxzugUH,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Little Comets
4pcfFC9isxezJyTwbV1nIp,-2022.6026611328125,-314.6747131347656,4pcfFC9isxezJyTwbV1nIp,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Melanie Faye
63MQldklfxkjYDoUE4Tppz,482.761474609375,744.4276733398438,63MQldklfxkjYDoUE4Tppz,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,M83
6yJ6QQ3Y5l0s0tn7b0arrO,-2442.0888671875,691.6658325195312,6yJ6QQ3Y5l0s0tn7b0arrO,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,JPEGMAFIA
6hl5k4gLl1p3sjhHcb57t2,113.47708129882812,824.94140625,6hl5k4gLl1p3sjhHcb57t2,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Circa Waves
2Lt4GKzyW3WOMf3wvPDszQ,-305.14892578125,1515.77392578125,2Lt4GKzyW3WOMf3wvPDszQ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kevin Parker
2qxJFvFYMEDqd7ui6kSAcq,-952.373779296875,1122.7286376953125,2qxJFvFYMEDqd7ui6kSAcq,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Zedd
3ztRX1UoIOsFqpD7dB6R8O,-1061.6063232421875,883.4487915039062,3ztRX1UoIOsFqpD7dB6R8O,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,illuminati hotties
5Tz4zMiRWqiQVAymWZz99a,-540.9588012695312,-844.1466674804688,5Tz4zMiRWqiQVAymWZz99a,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Zebra Katz
2vnB6tuQMaQpORiRdvXF9H,-1302.56298828125,-463.47808837890625,2vnB6tuQMaQpORiRdvXF9H,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Beach Bunny
5XenQ7XfcvQdfIbpLEFaKQ,-2218.97216796875,497.49737548828125,5XenQ7XfcvQdfIbpLEFaKQ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,GoldLink
1FlpoZvmdqEMfKIzgMmSJX,-534.9609985351562,226.44204711914062,1FlpoZvmdqEMfKIzgMmSJX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,J. Roddy Walston & The Business
4yYvor6Rq4fG82J1L47DYp,-1854.746337890625,-260.2049255371094,4yYvor6Rq4fG82J1L47DYp,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,MICHELLE
2Sqr0DXoaYABbjBo9HaMkM,-633.6214599609375,1381.8004150390625,2Sqr0DXoaYABbjBo9HaMkM,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sara Bareilles
2ARO60gI5do88ho6azmzab,559.33984375,1331.1107177734375,2ARO60gI5do88ho6azmzab,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Django Django
2eam0iDomRHGBypaDQLwWI,-111.71688842773438,-680.54736328125,2eam0iDomRHGBypaDQLwWI,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Bleachers
1anAI9P9iSzc9qzLv6AtHZ,-534.4267578125,-539.0767822265625,1anAI9P9iSzc9qzLv6AtHZ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sure Sure
2Tglaf8nvDzwSQnpSrjLHP,-1777.4669189453125,-676.9142456054688,2Tglaf8nvDzwSQnpSrjLHP,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cuco
4ug3P1K8BaCdJXROrqHqhu,-153.17874145507812,-1136.4244384765625,4ug3P1K8BaCdJXROrqHqhu,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Winnetka Bowling League
57vWImR43h4CaDao012Ofp,-2044.605224609375,352.3058776855469,57vWImR43h4CaDao012Ofp,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Steve Lacy
7eaa5bidliPI0djFYv166f,-112.9923095703125,-992.3041381835938,7eaa5bidliPI0djFYv166f,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,MAGIC GIANT
5Tf4EH8tDvznnjULcFxkIl,-119.53679656982422,311.3946228027344,5Tf4EH8tDvznnjULcFxkIl,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Alex Clare
6USv9qhCn6zfxlBQIYJ9qs,-1956.4814453125,-137.6268310546875,6USv9qhCn6zfxlBQIYJ9qs,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Dominic Fike
586uxXMyD5ObPuzjtrzO1Q,-619.6954956054688,212.583251953125,586uxXMyD5ObPuzjtrzO1Q,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sofi Tukker
7FBcuc1gsnv6Y1nwFtNRCb,1417.77001953125,-65.56375122070312,7FBcuc1gsnv6Y1nwFtNRCb,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,My Chemical Romance
4phGZZrJZRo4ElhRtViYdl,-563.4463500976562,1177.6318359375,4phGZZrJZRo4ElhRtViYdl,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Jason Mraz
0J7U24vlOOIeMpuaO6Q85A,73.74752807617188,117.4295425415039,0J7U24vlOOIeMpuaO6Q85A,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,LP
1rHOtdmGNr5vcYNw5v7QGC,-2534.616455078125,589.7947387695312,1rHOtdmGNr5vcYNw5v7QGC,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kenny Beats
0rpMdBzQXf7aYRnu5fDBJy,901.6064453125,1847.039306640625,0rpMdBzQXf7aYRnu5fDBJy,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Violent Femmes
5vvvgOwPjA4R5t07ZXLLwZ,349.0506591796875,135.8455352783203,5vvvgOwPjA4R5t07ZXLLwZ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Geographer
6AawJaQO4i99Be2A3w7BTW,-1741.5123291015625,1350.86767578125,6AawJaQO4i99Be2A3w7BTW,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Middle Kids
12fRkVfO2fUsz1QHgDAG3g,-768.6328735351562,1152.763916015625,12fRkVfO2fUsz1QHgDAG3g,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Julia Jacklin
0eelrX0AcylGwVNf1HW77h,-2166.784423828125,-409.1863708496094,0eelrX0AcylGwVNf1HW77h,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Maddie Jay
4SdIXLzfabqU61iK7SnKAU,-1626.9951171875,1198.4344482421875,4SdIXLzfabqU61iK7SnKAU,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,G Flip
3weGdWrlXcB3pcoctU1BDK,185.9040069580078,-514.6022338867188,3weGdWrlXcB3pcoctU1BDK,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,KOPPS
67Dg546QfThu4PuanvFD8y,316.49798583984375,-979.1951293945312,67Dg546QfThu4PuanvFD8y,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Night Riots
1vVHevk2PD45epYnDi9CCc,-954.2880859375,-178.6591339111328,1vVHevk2PD45epYnDi9CCc,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Jack Stauber
099toTcKJoywTosZr2hHjy,-467.78546142578125,198.34417724609375,099toTcKJoywTosZr2hHjy,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Langhorne Slim
4KKQvsAWZWMkS1QCuPnajG,502.0570068359375,-962.3737182617188,4KKQvsAWZWMkS1QCuPnajG,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,WATERS
6mK0vAO13gT8jWYANyoXAl,-1637.625732421875,1052.9957275390625,6mK0vAO13gT8jWYANyoXAl,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Young Franco
4bL2B6hmLlMWnUEZnorEtG,-1253.1990966796875,1723.2020263671875,4bL2B6hmLlMWnUEZnorEtG,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Felix Jaehn
6FIrstf3kHEg3zBOyLpvxD,332.2817687988281,-33.806339263916016,6FIrstf3kHEg3zBOyLpvxD,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Ra Ra Riot
3EOEK57CV77D4ovYVcmiyt,-644.8502807617188,-234.77125549316406,3EOEK57CV77D4ovYVcmiyt,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Dennis Lloyd
0SwO7SWeDHJijQ3XNS7xEE,737.8843994140625,806.6438598632812,0SwO7SWeDHJijQ3XNS7xEE,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,MGMT
4f9iBmdUOhQWeP7dcAn1pf,-713.8554077148438,567.5015258789062,4f9iBmdUOhQWeP7dcAn1pf,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Rag'n'Bone Man
6Rx1JKzBrSzoKQtmbVmBnM,65.33305358886719,257.72857666015625,6Rx1JKzBrSzoKQtmbVmBnM,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Hayley Williams
7o7mC95EDbJKTcPAAs8C3r,853.4529418945312,88.97900390625,7o7mC95EDbJKTcPAAs8C3r,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Big Gigantic
0XHiH53dHrvbwfjYM7en7I,1427.723388671875,2308.37841796875,0XHiH53dHrvbwfjYM7en7I,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Chris Cornell
5CXdWANGwYYRPClH6hhC0P,-1264.311767578125,-724.4370727539062,5CXdWANGwYYRPClH6hhC0P,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kid Bloom
5zb7wVUx1vTXLB6HX26EnX,188.5896759033203,427.9608459472656,5zb7wVUx1vTXLB6HX26EnX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Oberhofer
7fu6ebyL3JGXJgo5zsOo4k,993.6563720703125,1765.8072509765625,7fu6ebyL3JGXJgo5zsOo4k,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Harvey Danger
3XHO7cRUPCLOr6jwp8vsx5,324.294921875,760.7115478515625,3XHO7cRUPCLOr6jwp8vsx5,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,alt-J
6nS5roXSAGhTGr34W6n7Et,-811.6309814453125,1087.801025390625,6nS5roXSAGhTGr34W6n7Et,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Disclosure
7tr9pbgNEKtG0GQTKe08Tz,-1476.4774169921875,-651.7363891601562,7tr9pbgNEKtG0GQTKe08Tz,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Mk.gee
6ltzsmQQbmdoHHbLZ4ZN25,-348.6655578613281,251.00872802734375,6ltzsmQQbmdoHHbLZ4ZN25,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Lord Huron
4fgXfJCQnK6c44u4KzAtQP,114.81098175048828,758.8388671875,4fgXfJCQnK6c44u4KzAtQP,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sundara Karma
4NuiDXtUaaclXGNEPQYBBx,-266.8004150390625,-1834.5902099609375,4NuiDXtUaaclXGNEPQYBBx,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Young Mister
75dQReiBOHN37fQgWQrIAJ,262.34954833984375,503.5396423339844,75dQReiBOHN37fQgWQrIAJ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Local Natives
57MtJQ6Sc4tIxrXIhrqVJL,244.8302764892578,269.9920654296875,57MtJQ6Sc4tIxrXIhrqVJL,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Generationals
1gR0gsQYfi6joyO1dlp76N,1181.6634521484375,815.1376953125,1gR0gsQYfi6joyO1dlp76N,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Justice
7vtSUU3zpHeYJfX6BPNrJd,-788.5236206054688,-623.058349609375,7vtSUU3zpHeYJfX6BPNrJd,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Briston Maroney
0hK26QoGcuKV3lH0x9MvUU,686.8757934570312,-1113.7781982421875,0hK26QoGcuKV3lH0x9MvUU,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Colourist
7l66fxCnEL8pBlzI5QwGBe,-1677.2362060546875,1363.6533203125,7l66fxCnEL8pBlzI5QwGBe,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Erthlings
3MofB6MnXczVVUw6i94oFN,-1318.076416015625,-951.482177734375,3MofB6MnXczVVUw6i94oFN,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Thea
7gAYvcQFmAruyvwGjxrSUr,-200.13009643554688,-385.1143493652344,7gAYvcQFmAruyvwGjxrSUr,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Absofacto
5sWHDYs0csV6RS48xBl0tH,-582.9592895507812,-285.8284912109375,5sWHDYs0csV6RS48xBl0tH,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Two Feet
